date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Русе,Taraba,Мляко и млечни продукти,500 гр. Маргарин Калиакра,,4.33,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,10 бр. Яйца L размер български,,4.4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,180 г. Кашкавал от краве мляко Боряна,,4.4,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,1 л. прясно мляко 3.7% Олимпус,,4.49,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 гр. Кашкавал Вълчев,0.20 кг.,4.6,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 гр. Кашкавал Дестан триъгълен,0.20 кг.,4.7,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,200 гр. Кашкавал от краве мляко Мероне,,4.7,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,400 г. Краве сирене вакуум Боряна,,4.819999999999999,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,350 гр. заквасена сметана Олимпус 20 %,,4.85,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,380 гр. Заквасена Сметана Danone,,4.88,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,4 х 115 гр. данет дуо шоколад,,4.94,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Соев десерт Ванилия 4 броя x 125 гр.,,4.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Alpro Соев десерт Шоколад 4 броя x 125 гр.,,4.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Топено сирене Медковец 180гр.,,4.99,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,NA,NA,NA,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,250 гр. Кашкавал Лудогорие,0.30 кг.,5.1,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,470 гр. Майонеза Трапезна Олинеза,0.47 кг.,5.2,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,Краве кашкавал Боженци 220 гр.,,5.25,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,250 гр. Кашкавалено роле с шунка Дестан,0.25 кг.,5.98,NA,NA,NA
2024-08-05,Русе,Taraba,Мляко и млечни продукти,900 гр. Бяло саламурено Гери,,6,NA,NA,NA
