date,location,source,type,product,unit,price,price_old,discount,price_kg
2024-08-05,Цялата страна,Shop24,Бакалия,Сухари Finn Crisp Многозърнести 175g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Любима супа Селска пилешка Maggi 46g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Крем Тирамису Dr. Oetker 60g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Винен оцет Кулинар 700ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,КЪПАНИ КОРИ 3бр. 400g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Снакс Bestini Бекон 80g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Крем Бисквитена торта Dolce Maestro 70g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ХЛЯБ ГОРУБЛЯНСКИ РЪЧЕН НАРЯЗАН ЕЛИАЗ 600g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,СОС HEINZ УОРЧЕСТЪР 150ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Картофено пюре Натурално Фамилекс 125g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,КАЧАМАК ФАМИЛЕКС 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ЛИМОНОВ СОК REALEMON 500ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,КОРАЛИ MISKO 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Filippo Berio Песто Hot Chilli 190g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пчелен мед Акация Oberon 250g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Фикс за Пълнени чушки с кайма Maggi 40g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Талятели с яйца № 304 De Cecco 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Майонеза Пушена 230g Олинеза,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Barilla Арабиата пикантен 400g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Продукт за мазане RAMA КЛАСИК 400g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Крем за сладкиши Шоколад Dr. Oetker 55g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ПОДПРАВКА ГЕЛФИКС ЕКСТРА 2:1 DR.OETKER 25g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Солети Хрус- Хрус Обикновени 60g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,СНАКС BESTINI СИРЕНЕ 25g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пуканки POP-O TOP'S Класик 70g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос соев Лайт KIKKOMAN 150ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос песто De Cecco 190g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Тортила чипс Pringles Сирене 165g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Фикс за Пиле четири сирена MAGGI 32g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Спагетини №10 Stella 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Мая френска Льо Сафр суха 11g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Зехтин Costa D'oro Екстра върджин 1l,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Крем за сладкиши Ванилия Dr. Oetker 50g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Солети Хрус- Хрус за деца 60g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сол Фамилекс Трапезна 1kg,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Снакс Lotto Peanuts 90g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пуканки POP-O TOP'S Барбекю 75g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Тортила чипс Чили OLD EL PASO 200g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,КУСКУС MISKO 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ЛИМОНОВ СОК (ЗЕЛЕНИ ЛИМОНИ) REALIME 250ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,"Bake Rolls Домати, маслини и риган 80g",NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Подправка за Скара & Барбекю 40g Harmony...,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Спагети №7 Stella 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Фетучини с яйца №303 De Cecco 250g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Сос Срирача лют чили Exotic Food 200g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ЗЕХТИН Costa D'oro Pomace 500ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Брашно за кекс София мел 1kg,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Пудинг Dr. Oetker Gala Шоколад и бадеми...,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,СОС BARILLA КАЛАБРЕЗЕ 190g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ОЦЕТ KUHNE БАЛСАМОВ МЕД 250ml,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Солети Хрус- Хрус Сусам 50g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Снакс Lotto Класик 80g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ПУКАНКИ POP-O TOP'S КАШКАВАЛ 75g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,БИО КОРИ ЗА БАНИЦА HARMONICA 400g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ФИДЕ НАВИТО MISKO 250g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Bake Rolls Гъби и сметана 80g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Подправка за Зрял фасул Harmony Foods 55g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Спагети №6 Stella 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Фетучини с яйца и спанак 250g De Cecco,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Nestle Корнфлейкс Куки крисп 375g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,Продукт за мазане КАЛИАКРА Класика 500g,NA,NA,NA,NA,NA
2024-08-05,Цялата страна,Shop24,Бакалия,ПЮРЕ КАРТОФЕНО PICANTINA СИРЕНЕ И СМЕТАНА...,NA,NA,NA,NA,NA
